feature,coef_female,coef_male,coef_none,max_abs_coef
store_1,-0.0029410172327598593,0.4093947557499666,-0.4048600746141245,0.4093947557499666
bc_toiletries bc,-0.059053771479541786,0.3257759553695754,-0.2505317643636509,0.3257759553695754
desc_br,0.08409064391441058,-0.3064880049597972,0.20519115125558843,0.3064880049597972
bc_bc deodorants,-0.06131469097422003,0.2634375645892026,-0.1850984960003813,0.2634375645892026
bc_deodorants,-0.06131469097422003,0.2634375645892026,-0.1850984960003813,0.2634375645892026
bc_care,-0.13270672761516938,-0.10144230441229528,0.25087473598689086,0.25087473598689086
bc_marketplace bc,-0.17887474495389624,-0.05188388891873667,0.25030683524822367,0.25030683524822367
bc_marketplace,-0.17887474495389624,-0.05188388891873667,0.25030683524822367,0.25030683524822367
bc_bc marketplace,-0.17887474495389624,-0.05188388891873667,0.25030683524822367,0.25030683524822367
bc_blades,-0.07169419328592445,0.24758989797152772,-0.15344894399295175,0.24758989797152772
bc_bc razors,-0.06332594484278471,0.23604194775004905,-0.15093697080320498,0.23604194775004905
bc_razors,-0.06332594484278471,0.23604194775004905,-0.15093697080320498,0.23604194775004905
desc_blades,-0.0953854252922678,0.2156320324270816,-0.09670310811277183,0.2156320324270816
desc_skin,0.08113126003877764,0.10807264437914531,-0.20047334650564086,0.20047334650564086
bc_body,0.056738788325962325,0.1232692413456062,-0.19828983722716367,0.19828983722716367
desc_shave,-0.09269062478372063,0.18040304832148957,-0.06407501961599586,0.18040304832148957
bc_wash,-0.10965101263085945,-0.04867204015166582,0.17409403325607223,0.17409403325607223
bc_health beauty,0.16880304492724182,-0.0534561133614852,-0.09515483228657605,0.16880304492724182
bc_razors blades,-0.03089218475460762,0.16317613303225045,-0.11765764687399356,0.16317613303225045
bc_hair,0.08574133602890206,0.0644612252032606,-0.16160976194072918,0.16160976194072918
store_0,-0.00450505773681587,-0.15461196295603308,0.1586320761331169,0.1586320761331169
bc_bc toiletries,-0.023955578433218744,0.15443104718490253,-0.12321858388096085,0.15443104718490253
bc_toiletries,-0.023955578433218744,0.15443104718490253,-0.12321858388096085,0.15443104718490253
desc_protection,0.15004464012515922,-0.009529541931852717,-0.14202198606174632,0.15004464012515922
bc_sprays,0.0732474136184595,0.06283850408822635,-0.14976154814889936,0.14976154814889936
feat_color1_gray,-0.04057580360537506,0.1439361061810202,-0.08916826638716198,0.1439361061810202
desc_vitamin,0.12455509663425779,-0.04765630124061722,-0.05912800036166879,0.12455509663425779
desc_cm,-0.050918987480407435,-0.05302981010252604,0.12280420619662213,0.12280420619662213
bc_bc shaving,0.030363379615790064,0.07935650746221252,-0.12141990080374268,0.12141990080374268
bc_shaving,0.030363379615790064,0.07935650746221252,-0.12141990080374268,0.12141990080374268
desc_fragrance,-0.061191761031760786,0.11822831951326096,-0.041784997040336266,0.11822831951326096
bc_body sprays,0.05643172049348176,0.04909280445883114,-0.1178856434655727,0.1178856434655727
desc_good,-0.033018793981146884,0.1157806122957717,-0.07066234223393865,0.1157806122957717
desc_spray,-0.019996674471685676,0.11386897123173298,-0.08747280724467112,0.11386897123173298
feat_color3_crimson,-0.05220839054707616,-0.044282058855451334,0.1100998271809857,0.1100998271809857
desc_extra,0.10811277191215916,-0.04208412877164007,-0.05548572804871694,0.10811277191215916
store_2,-0.070991143443115,-0.036318505676413676,0.10153634301772867,0.10153634301772867
feat_color1_black,-0.03458793408464451,0.10005367660594378,-0.0575848065660408,0.10005367660594378
desc_absorbent,0.09717042313735916,-0.055998634182799004,-0.03125429927950787,0.09717042313735916
desc_sensitive,-0.04921659444251215,0.09614506756248734,-0.034702385556417914,0.09614506756248734
feat_price_log,0.09272359598412426,-0.0291518962775598,-0.059826295329789995,0.09272359598412426
bc_beauty,0.09186405853673535,-0.05808032875256761,-0.022770514969836998,0.09186405853673535
bc_beauty bc,0.09186405853673535,-0.05808032875256761,-0.022770514969836998,0.09186405853673535
desc_normal,0.09012426001758056,-0.04926572539749835,-0.03240272455736267,0.09012426001758056
desc_comfortable,-0.056175956555100326,0.087731725498267,-0.01832291929012039,0.087731725498267
bc_hair removal,0.08251650106547866,-0.00026468794031378327,-0.08689445156790594,0.08689445156790594
bc_removal,0.08251650106547866,-0.00026468794031378327,-0.08689445156790594,0.08689445156790594
desc_razor,-0.037046859782184485,0.0857377481799154,-0.03803377905107476,0.0857377481799154
desc_sweat,-0.03599899789626597,0.08480662804944733,-0.0396705477521994,0.08480662804944733
feat_color1_teal,0.03126584722263973,-0.08450345131394671,0.050674990014145556,0.08450345131394671
desc_ve,-0.033059021229573236,0.08298070952777659,-0.03980383758270886,0.08298070952777659
desc_clinically,-0.040159314262570876,-0.034037386159749404,0.08086437298384988,0.08086437298384988
desc_material,-0.03770333626702959,-0.03362442999051557,0.08082054450168995,0.08082054450168995
desc_design,-0.043876484745190535,-0.02665746725935212,0.08059839416025473,0.08059839416025473
desc_irritation,-0.04537115784939718,0.07956675182653158,-0.026655021816573577,0.07956675182653158
desc_aerosol,-0.02606965242916725,0.07869801228669374,-0.04551856596973675,0.07869801228669374
feat_color1_tan,-0.07760284021625016,0.06714739939072392,0.011094910375750118,0.07760284021625016
desc_fresh,-0.00830876222105719,0.07520959499712776,-0.06435690919394463,0.07520959499712776
bc_sprays bc,0.022507788040206454,0.04864270893773147,-0.07518595055722878,0.07518595055722878
bc_deodorants body,0.022507788040206454,0.04864270893773147,-0.07518595055722878,0.07518595055722878
desc_day,-0.03385131672311533,0.07497372365361858,-0.03655423375303933,0.07497372365361858
desc_oil,-0.05661147884081153,-0.01148537638949362,0.07157246949588791,0.07157246949588791
desc_feeling,0.06070600776279974,-0.05513841233179782,-0.0033748367162036844,0.06070600776279974
bc_bc health,0.06065191018668058,-0.01796445163019016,-0.04640357794413529,0.06065191018668058
bc_health,0.06065191018668058,-0.01796445163019016,-0.04640357794413529,0.06065191018668058
bc_care bc,0.024631685945790894,-0.06062500256512325,0.029066349740449814,0.06062500256512325
feat_color1_pink,0.03796797270117331,0.020337581702293273,-0.058930268252789235,0.058930268252789235
desc_proven,-0.02771741898894772,-0.027611339906148388,0.05833499847074682,0.05833499847074682
desc_technology,-0.016541819551686616,0.05705510222563384,-0.03553769262484157,0.05705510222563384
desc_comfortable shave,-0.03256980055936106,0.05704871055507416,-0.019503842318686546,0.05704871055507416
feat_color1_dark_green,0.03218113318528817,-0.0569952752892791,0.024472204782037266,0.0569952752892791
feat_color3_tan,0.05693941103351729,-0.005049177933070916,-0.04991908104700581,0.05693941103351729
desc_formula,-0.013002891812804094,0.05689860982989685,-0.04064141125922461,0.05689860982989685
desc_uk,-0.03555263603663494,0.05680505120690003,-0.0179507479313479,0.05680505120690003
feat_color2_tan,-0.05604030138031209,0.028662784955021326,0.02581422234833024,0.05604030138031209
feat_color2_pink,-0.017151352412430303,0.05584601644171047,-0.03691928242393122,0.05584601644171047
desc_colours,-0.00022935824255340752,-0.04937089292565797,0.05569823208592092,0.05569823208592092
desc_provide,-0.003598908932410665,0.054082060600990106,-0.04859961892306176,0.054082060600990106
desc_strip,-0.028449542460401392,0.053932676489526946,-0.02161877375012023,0.053932676489526946
desc_shaving,-0.01601488379624281,0.05355378914025389,-0.03358326314018555,0.05355378914025389
desc_hand,-0.026523719852582023,0.053088794973870645,-0.022568633863321298,0.053088794973870645
desc_odour,0.025154549436473626,0.02363998649871459,-0.052762592493462934,0.052762592493462934
feat_color1_coral,0.052452585195137943,-0.021396148574919168,-0.028313203046897086,0.052452585195137943
desc_away,0.050867791514913475,-0.018089972790175046,-0.030702320294536168,0.050867791514913475
feat_color1_brown,-0.03051205362356243,-0.019337166130964412,0.050656781568459534,0.050656781568459534
desc_dry,0.05026201189788514,-0.015653453095142086,-0.031833223586259694,0.05026201189788514
desc_ventilated,-0.028000450789155206,0.05019438267923099,-0.01877025394913466,0.05019438267923099
desc_quality,-0.050042553150791466,0.03515998842537494,0.01305823653103777,0.050042553150791466
feat_color1_lavender,0.04250552800465627,0.003298603630039592,-0.049587751693704045,0.049587751693704045
desc_recyclable,-0.04398067037456161,0.048848545086758954,-0.0036613028938505994,0.048848545086758954
desc_recycled,-0.020136877329081527,0.048477621645889674,-0.025164665165030894,0.048477621645889674
desc_easy,-0.048198131253362926,0.024766361139905938,0.021486281775304913,0.048198131253362926
desc_pack,-0.029605268558073623,-0.015146039851754976,0.04798251879093939,0.04798251879093939
desc_water,0.04680244229870182,-0.025784446516186395,-0.018105526058113306,0.04680244229870182
desc_product,-0.018312996061789186,-0.02610163362852933,0.046616232210614984,0.046616232210614984
feat_color1_royal_blue,-0.0456512784459548,0.04326444900153607,0.004417195255214952,0.0456512784459548
desc_gel,-0.04469272837865279,0.04403301319791078,0.0025699442531059886,0.04469272837865279
desc_lubricating strip,-0.02372492913099258,0.044229888061720374,-0.017081280989824397,0.044229888061720374
desc_lubricating,-0.02372492913099258,0.044229888061720374,-0.017081280989824397,0.044229888061720374
desc_great,-0.033517761542831925,-0.007187564713246662,0.04284351312216007,0.04284351312216007
desc_area,-0.01818302081352253,0.04259743611838757,-0.021003713360293108,0.04259743611838757
desc_packaging,-0.03722572522040108,-0.004233337476690703,0.04251456955402003,0.04251456955402003
feat_color2_lavender,-0.017192207399441117,-0.024369392999939187,0.04232614444674193,0.04232614444674193
desc_hold,0.037711681325998135,0.004093820487974993,-0.041996223724357226,0.041996223724357226
feat_color3_teal,-0.03487647862365039,0.041789402976177184,-0.004496287505559487,0.041789402976177184
feat_color2_navy,-0.021003890837006784,-0.016659267817385845,0.041086836595229374,0.041086836595229374
desc_alcohol,-0.01813708391343164,0.04069208643264937,-0.019131324578271415,0.04069208643264937
bc_toiletries beauty,0.013023884771291863,-0.04017190645546304,0.02824182604121863,0.04017190645546304
desc_feel,-0.012150879331692658,0.04003862742601024,-0.02446407015345814,0.04003862742601024
desc_place,0.023467847077178666,-0.03950238859782514,0.015307857533271657,0.03950238859782514
desc_suitable,-0.009418870369460298,-0.026959599515360023,0.03925602630589754,0.03925602630589754
desc_anti,0.018791290988597924,0.01828021208100941,-0.037774493185389175,0.037774493185389175
feat_color3_pink,-0.021722254240987456,0.037528001445115394,-0.012478559822300773,0.037528001445115394
desc_natural,-0.014671785244777268,0.03740195356701172,-0.019974792458101596,0.03740195356701172
desc_used,0.016610444486484705,-0.03735864190281394,0.019211976907462763,0.03735864190281394
desc_long,-0.036979399659420986,0.03538205013806453,0.0010344682695931913,0.036979399659420986
feat_color2_gray,0.014618332848225748,0.02029867657144577,-0.03650208813911571,0.03650208813911571
desc_smooth,-0.036500276692116924,0.01576623710606216,0.018128447372401144,0.036500276692116924
desc_daily,-0.03578141499869353,0.009103049665463695,0.026550277080192544,0.03578141499869353
feat_color3_gray,-0.03354362617655907,-0.001812819004471936,0.03548636702458655,0.03548636702458655
feat_color1_olive,0.035308691845557155,-0.013830695281639436,-0.018734762990538164,0.035308691845557155
desc_best,0.03509550663214465,-0.024481813127445087,-0.008943362395825735,0.03509550663214465
desc_ideal,0.034980022826558856,-0.004936280310983798,-0.02812011091612655,0.034980022826558856
desc_wash,0.030529638089957626,0.004195864053586873,-0.03481400726842726,0.03481400726842726
desc_care,-0.03355066358799613,0.034446608952292686,-0.0008465555831576305,0.034446608952292686
desc_br br,0.007525102474016721,-0.034392446199895316,0.025076504510192967,0.034392446199895316
desc_broken,-0.010747800329190252,0.03412968832994347,-0.020958377125590812,0.03412968832994347
desc_cool dry,0.02634197007439687,-0.03410343312162097,0.0064858164398054075,0.03410343312162097
desc_protect,0.03337231529655937,-0.004062291569596862,-0.02843953658041832,0.03337231529655937
feat_color1_sky_blue,-0.018911386756428134,0.033261044663274474,-0.011606424333478192,0.033261044663274474
desc_formulated,-0.02040674062165869,-0.010487635394864515,0.03323858620165812,0.03323858620165812
desc_remove,-0.009744216260968835,-0.02059666563418332,0.033170192886807705,0.033170192886807705
desc_vegan,0.006216429585029416,0.024129257520480975,-0.0330074200310684,0.0330074200310684
feat_color3_lavender,0.02803208445916713,0.0038227699035612702,-0.03282374567724665,0.03282374567724665
desc_body,0.022294532371970432,0.0082048711285954,-0.032145920584405664,0.032145920584405664
feat_color1_khaki,0.03214493372246538,-0.01629122282083983,-0.013108793331227005,0.03214493372246538
desc_store cool,0.03145797325167487,-0.02872339284371867,-0.003846914528013486,0.03145797325167487
desc_eyes,0.031309810658297126,-0.0008332835843083282,-0.030236979127368255,0.031309810658297126
feat_color1_crimson,-0.015725453349733583,-0.012528308412061023,0.03099699533520564,0.03099699533520564
feat_color2_silver,0.00398847815231352,-0.030987189110642285,0.02809455470197807,0.030987189110642285
desc_dermatologically,-0.01776719754293685,0.030827945747136747,-0.011138116543907344,0.030827945747136747
feat_color2_brown,0.00043167874289256854,0.030637643230829244,-0.03080175333923058,0.03080175333923058
feat_color1_navy,-0.007149269571992692,-0.023376091015799613,0.03030182562700085,0.03030182562700085
desc_enriched,0.01738495349919194,0.01082532055936109,-0.03024519103335224,0.03024519103335224
desc_value,0.03009882296642941,-0.0064858627652221446,-0.02224887167462853,0.03009882296642941
desc_hours,0.0023827220910954457,0.026813531045037305,-0.029601937125317567,0.029601937125317567
desc_hair,-0.029546470871368646,0.003816579791800034,0.026208522077859096,0.029546470871368646
desc_help,0.02820344710398034,0.001059480633512468,-0.02940021948297749,0.02940021948297749
desc_face,0.00034764259354317024,0.028133730719353555,-0.02924804206751591,0.02924804206751591
feat_color1_hot_pink,-0.01592341444000106,-0.010326267949900873,0.028992915963279724,0.028992915963279724
feat_color1_purple,0.02138615433926389,0.004809633443615999,-0.028570696853265437,0.028570696853265437
desc_years,-0.027798197763662998,0.003601943339539917,0.023446310724468098,0.027798197763662998
feat_color1_silver,-0.027035928843655,0.023460230626245533,0.004408251851197913,0.027035928843655
desc_underarm,-0.004116879364822492,0.02649319537301461,-0.02104932874373367,0.02649319537301461
desc_little,0.026441776070305602,-0.011009891305528761,-0.013073563067625025,0.026441776070305602
desc_new,0.026283660103224145,-0.014318765346476543,-0.00925324292265422,0.026283660103224145
desc_tested,-0.026162466683801348,0.0192320892670343,0.008123710145945835,0.026162466683801348
desc_using,0.01126670769951003,0.014804491311023467,-0.02607707905592935,0.02607707905592935
desc_children years,-0.008790359280259119,-0.014769508408824438,0.025993583688685807,0.025993583688685807
desc_clean,0.007830425879813988,0.018172185530808738,-0.02591160789278579,0.02591160789278579
desc_products,-0.02552760896347058,0.010044739840943255,0.014156259581910876,0.02552760896347058
feat_color3_royal_blue,-0.01243481367376208,-0.01011922348874289,0.02530362534810507,0.02530362534810507
desc_leave,0.025215035484834305,-0.019294368726725165,-0.004311571146363971,0.025215035484834305
desc_style,-0.0010541672646991458,0.02514156420299547,-0.024109143476793125,0.02514156420299547
desc_provides,-0.006744188849706124,0.025030559166633555,-0.017906828707106845,0.025030559166633555
desc_store,0.02479658355893124,-0.014598202651566323,-0.009789824079939176,0.02479658355893124
desc_comes,-0.024661218864614358,0.012286280546588209,0.009909325049537225,0.024661218864614358
feat_color1_orange,0.00848766628565925,-0.024554169559287034,0.015351893578542362,0.024554169559287034
desc_razors,0.012549740509361952,0.01098689846800061,-0.024542872677378466,0.024542872677378466
feat_color2_black,0.004706870246087567,0.02011779930978016,-0.02424733656459848,0.02424733656459848
desc_england,0.00783474246245439,-0.023770173786081216,0.01461711719774804,0.023770173786081216
desc_pg,-0.01991021393948058,-0.0026660231620151366,0.02376274884110104,0.02376274884110104
desc_information,-0.019737812455246796,-0.0026366068358738295,0.02356241190373519,0.02356241190373519
desc_cool,0.023557904733877165,-0.020838820188189982,-0.0021495267662117695,0.023557904733877165
feat_color3_brown,0.023379652373916208,-0.008847600007850401,-0.013659398781677878,0.023379652373916208
feat_color2_hot_pink,0.02290328971287286,-0.009661229665269637,-0.010498826474298801,0.02290328971287286
desc_br use,-0.013507912653446278,-0.006285513784589389,0.022576412078463892,0.022576412078463892
feat_color3_sky_blue,0.018552889030885443,-0.02229060451591622,0.0024368076622876063,0.02229060451591622
desc_lifestyle,-0.012504185655274589,-0.00675480328175547,0.022047631814705114,0.022047631814705114
desc_flexible,-0.021899376704064524,0.021584946551430156,0.0012660817073702952,0.021899376704064524
desc_gentle,-0.02184508573037721,0.015586187187104026,0.005040523659982244,0.02184508573037721
desc_countryoforigin united,-0.021759031920740347,0.007661066749528612,0.011303983569421989,0.021759031920740347
desc_ensure,0.01853023068391336,-0.02172745062585245,0.003118558557797951,0.02172745062585245
desc_container,0.021527947433299246,-0.0045395191399117026,-0.014470854111309103,0.021527947433299246
desc_ingredients,-0.015351066858287769,-0.004972896265404606,0.02143242298790855,0.02143242298790855
desc_serving,-0.01099020047257453,-0.007483471306983718,0.021161294051840883,0.021161294051840883
feat_color2_purple,-0.010011323701075148,-0.008197414502170467,0.020953655773512703,0.020953655773512703
desc_occurs,-0.02094273602937536,0.011479722088685782,0.006856842439753794,0.02094273602937536
desc_br avoid,0.02092442032665963,-0.012187318502620934,-0.006295429534590388,0.02092442032665963
desc_source,0.020268349004051518,0.0013295385544941142,-0.02079437562788459,0.02079437562788459
desc_use,-0.02068481939240087,0.019752657956961007,0.00028731876713534955,0.02068481939240087
desc_note,-0.015968822188469838,-0.004069905504686592,0.020503414744940492,0.020503414744940492
feat_color2_teal,0.020385755695806886,-0.008138120977862194,-0.009503856322188767,0.020385755695806886
desc_children,0.004163291185959848,-0.02033795362026174,0.014461564837593173,0.02033795362026174
feat_color2_dark_red,0.02033216598069111,-0.01047183829426498,-0.007117094113242951,0.02033216598069111
desc_br storage,-0.00387404197348636,-0.015345696751917257,0.02022599469958912,0.02022599469958912
desc_box,0.011848188509143464,0.00787235027741667,-0.01990756500202528,0.01990756500202528
desc_dublin br,-0.01070463012577711,-0.006466572797300494,0.01984472410792632,0.01984472410792632
desc_dry place,0.01955860699561457,-0.01964949557798425,0.00018276867876677858,0.01964949557798425
desc_kingdom brand,-0.013076734365953408,-0.004503909147735735,0.019632029041047477,0.019632029041047477
feat_color3_navy,-0.01058598608981437,0.019532966089205805,-0.006202062429181548,0.019532966089205805
desc_www,-0.014023710999870967,-0.0038442486807916763,0.019203398371175844,0.019203398371175844
desc_way,-0.019016343070579693,0.011487237567653253,0.0056888654930056315,0.019016343070579693
desc_gmbh,0.01896388111261286,-0.014791376074414083,-0.0027910637308773438,0.01896388111261286
desc_contents,-0.0037110666587664262,-0.01382222981773855,0.01877017717969645,0.01877017717969645
desc_flammable,0.01875270672058467,-0.002214334987423555,-0.0158841951402037,0.01875270672058467
desc_designed,0.018462096695990773,-0.014582797007449178,-0.002089286171806657,0.018462096695990773
desc_br warning,-0.008141760392411353,-0.007734729344999652,0.018459929513979362,0.018459929513979362
desc_perfect,0.017364796146704185,0.00135426880549613,-0.018272398570567665,0.018272398570567665
desc_storage store,0.018068536167867293,-0.0053837712512224845,-0.01021516619111575,0.018068536167867293
feat_color3_silver,-0.0013517337132746361,0.017777248191327154,-0.017642124179978822,0.017777248191327154
desc_hold cm,0.011991679984816914,0.004041455787549029,-0.017712835048799593,0.017712835048799593
desc_procter gamble,-0.01761769180527328,0.012739517163213256,0.0036196204612646047,0.01761769180527328
desc_procter,-0.01761769180527328,0.012739517163213256,0.0036196204612646047,0.01761769180527328
desc_gamble,-0.01761769180527328,0.012739517163213256,0.0036196204612646047,0.01761769180527328
desc_countryofpackaging,-0.017533588164462127,0.012766548801725685,0.0038723240053421073,0.017533588164462127
desc_features,-0.01747416456720646,0.007799272632346193,0.0068192403088269795,0.01747416456720646
desc_br dublin,-0.007027931213884209,-0.00770444476869762,0.017151201279637915,0.017151201279637915
desc_dublin,-0.007027931213884209,-0.00770444476869762,0.017151201279637915,0.017151201279637915
feat_color2_sky_blue,0.016984559204734167,-0.0020722595375706103,-0.015026287184851765,0.016984559204734167
desc_logo,-0.016942587949252907,0.013301260324138926,0.0026036144357474704,0.016942587949252907
desc_sunlight,0.016721343924333176,-0.00021338221940562252,-0.016008281942894633,0.016721343924333176
desc_external,0.016702754840213944,-0.007529236330085831,-0.007574970878761351,0.016702754840213944
desc_dermatologically tested,-0.008169464500133361,0.01653526718949697,-0.007958634714084862,0.01653526718949697
desc_thoroughly,0.001905273087830837,0.013311449732101297,-0.016332178002003903,0.016332178002003903
feat_color3_orange,-0.007876270763283016,0.016227582719049016,-0.005608078382719627,0.016227582719049016
desc_heated,-0.00219078188030724,0.016147328474036635,-0.012991091161053531,0.016147328474036635
desc_united,-0.00963868478591154,0.016129576785194655,-0.004419555585440998,0.016129576785194655
desc_food,-0.0087019940964904,-0.006861066918516261,0.01606026617451409,0.01606026617451409
feat_color2_salmon,-0.008135252608424655,-0.004832273132690204,0.015548891508867905,0.015548891508867905
desc_morrisons,-0.015457639812676801,0.00036668358673578954,0.015215033842540136,0.015457639812676801
desc_contact,-0.004502167087065159,0.015300798361218986,-0.01074426914921912,0.015300798361218986
desc_use br,0.004703595984906812,-0.015243467488876972,0.009459510746598294,0.015243467488876972
desc_contact eyes,-0.002874964915145943,0.015102215933452944,-0.011589399556406478,0.015102215933452944
desc_website,-0.0137342635337796,-0.00041617505588437164,0.014919301014047323,0.014919301014047323
feat_color2_coral,-0.008774242111090614,0.01483628658057407,-0.003332409716951504,0.01483628658057407
desc_applicable,-0.011896293884623045,0.014500729122245235,-0.0017445994073959652,0.014500729122245235
desc_helps,-0.009434168504082931,0.014332087535156655,-0.005083165893170368,0.014332087535156655
desc_handle,-0.014199337939723755,0.012662566220059459,0.0021138841224964348,0.014199337939723755
desc_irritated,0.010247743364356993,0.002660374030924475,-0.01413327608364114,0.01413327608364114
desc_brand,-0.0034430722454251318,0.014013498071304954,-0.008603728255793952,0.014013498071304954
desc_otherinformation product,0.0033376146360441835,-0.013813380769125505,0.009699916389085265,0.013813380769125505
desc_product br,0.0033376146360441835,-0.013813380769125505,0.009699916389085265,0.013813380769125505
desc_high,-0.01318270655041731,0.007231463859548203,0.004643146320239474,0.01318270655041731
desc_directions use,0.013002042888169791,-0.005194565272303102,-0.006209095910092421,0.013002042888169791
desc_experience,-0.011855453021385721,0.012924305382953017,-0.00032076604184486454,0.012924305382953017
desc_control,-0.012497416177078415,0.012154773911868753,0.0004031637184578958,0.012497416177078415
desc_need,-0.010070102585279187,0.012466040779897214,-0.0012897614524834291,0.012466040779897214
desc_sensitive skin,-0.010397335272773603,0.012422073718834215,-0.0011212088918169819,0.012422073718834215
desc_burn,-0.0010890354109310597,0.012297004544451328,-0.010944605659659587,0.012297004544451328
desc_gently,-0.004893839160755276,-0.005620911049997126,0.01205587419114176,0.01205587419114176
desc_vera,-0.012014493562293694,0.0019078811745600673,0.009644948609409738,0.012014493562293694
desc_aloe vera,-0.012014493562293694,0.0019078811745600673,0.009644948609409738,0.012014493562293694
desc_br uk,0.0022825644864408077,0.009432371183415864,-0.012003936276967088,0.012003936276967088
desc_tray,0.007780652288786133,0.004056900617887802,-0.0119262493226743,0.0119262493226743
desc_furtherdescription,0.006939613321557538,-0.01187982708074955,0.004479585060239445,0.01187982708074955
desc_schwalbach,-0.011730062371630197,0.0032418631478504613,0.007845600264023414,0.011730062371630197
desc_br www,-0.011730062371630197,0.0032418631478504613,0.007845600264023414,0.011730062371630197
desc_pg com,-0.011730062371630197,0.0032418631478504613,0.007845600264023414,0.011730062371630197
desc_br importer,-0.011730062371630197,0.0032418631478504613,0.007845600264023414,0.011730062371630197
desc_importer br,-0.011730062371630197,0.0032418631478504613,0.007845600264023414,0.011730062371630197
